id;title;price;promo_price;url
3174329;Набор для стрельбы X-SHOT  Kickback 36184;899 RUB;599 RUB;https://www.detmir.ru/product/index/id/3174329/
3174345;Набор для стрельбы X-SHOT  Combo 36226;3799 RUB;2499 RUB;https://www.detmir.ru/product/index/id/3174345/
3251718;Бластер Nerf Райвл Тэйкдаун E8446RS0;3499 RUB;2599 RUB;https://www.detmir.ru/product/index/id/3251718/
3092020;Набор X-SHOT  Двойной пульс 36202;1799 RUB;1299 RUB;https://www.detmir.ru/product/index/id/3092020/
3465248;Бластер FUNGUN 6270;6799 RUB;3399 RUB;https://www.detmir.ru/product/index/id/3465248/
3612630;Набор X-SHOT  Turbo Combo Fire 36421;6499 RUB;3959 RUB;https://www.detmir.ru/product/index/id/3612630/
3483576;Набор игровой Hasbro (Nerf) Бластер Дино Трицерабласт F0803EU4;3299 RUB;2279 RUB;https://www.detmir.ru/product/index/id/3483576/
3252326;Набор X-SHOT  Vigilante 36437;2299 RUB;1640 RUB;https://www.detmir.ru/product/index/id/3252326/
3025275;Автомат Global Bros OTE0631513;1399 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3025275/
3755163;Набор игровой Nerf Фортнайт SMG Зести F0319EU4;4499 RUB;3343 RUB;https://www.detmir.ru/product/index/id/3755163/
3011472;Набор для стрельбы X-SHOT  Regenerator бластер 2 рожка 48 дротиков;5999 RUB;4999 RUB;https://www.detmir.ru/product/index/id/3011472/
3448024;Пистолет водный Abero YS0233078;269 RUB;199 RUB;https://www.detmir.ru/product/index/id/3448024/
3187771;Набор для стрельбы Global Bros Space Weapon Космобой 590008;699 RUB;519 RUB;https://www.detmir.ru/product/index/id/3187771/
3252331;Набор X-SHOT  Крупная перестрелка 36251;5999 RUB;3999 RUB;https://www.detmir.ru/product/index/id/3252331/
3465243;Бластер FUNGUN 6359-1;2999 RUB;1699 RUB;https://www.detmir.ru/product/index/id/3465243/
3148835;Пистолет водяной X-SHOT  Zuru 56100;1799 RUB;1169 RUB;https://www.detmir.ru/product/index/id/3148835/
3011207;Набор дополнительных дротиков X-SHOT  100 шт;1399 RUB;799 RUB;https://www.detmir.ru/product/index/id/3011207/
680591;Бластер Nerf Зомби Страйк Переворот (A9603);3299 RUB;2024 RUB;https://www.detmir.ru/product/index/id/680591/
3755347;Набор игровой Nerf Элит 2.0 Флип 16 F2551EU4;5599 RUB;2479 RUB;https://www.detmir.ru/product/index/id/3755347/
3465247;Бластер FUNGUN 6388;3299 RUB;2399 RUB;https://www.detmir.ru/product/index/id/3465247/
3612593;Набор X-SHOT  Hawk Eye Golden 36479;2999 RUB;2199 RUB;https://www.detmir.ru/product/index/id/3612593/
3152425;Бластер Nerf Мега Бульдог E3057EU4;2799 RUB;2217 RUB;https://www.detmir.ru/product/index/id/3152425/
3483581;Набор игровой Hasbro (Nerf) Бластер Фортнайт Pump SG F0318EU4;3699 RUB;3454 RUB;https://www.detmir.ru/product/index/id/3483581/
3465245;Бластер FUNGUN 6355T;4499 RUB;2499 RUB;https://www.detmir.ru/product/index/id/3465245/
3252327;Набор X-SHOT  Рефлекс 6 36433;1799 RUB;1299 RUB;https://www.detmir.ru/product/index/id/3252327/
3294762;Набор игровой Nerf Фортнайт BASR-E E8884EU4;5499 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3294762/
3084415;Бластер Nerf Мега Три-брейк E0103EU4;2499 RUB;2199 RUB;https://www.detmir.ru/product/index/id/3084415/
4113711;Набор X-SHOT ;4499 RUB;2999 RUB;https://www.detmir.ru/product/index/id/4113711/
3084414;Бластер Nerf Реврипер E0311EU4;3999 RUB;2390 RUB;https://www.detmir.ru/product/index/id/3084414/
3115772;Игрушка Global Bros Пистолет 33990;1399 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3115772/
3490982;Набор игровой Nerf Райвл Кёрв Флекс F1590121;3199 RUB;1757 RUB;https://www.detmir.ru/product/index/id/3490982/
3294502;Набор игровой Nerf Ультра стрелы 60шт E9431EU4;2699 RUB;699 RUB;https://www.detmir.ru/product/index/id/3294502/
3115771;Игрушка Global Bros Пистолет 34000;1499 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3115771/
3294763;Набор игровой Nerf Фортнайт IR E9392EU4;4799 RUB;3992 RUB;https://www.detmir.ru/product/index/id/3294763/
3001393;Набор для стрельбы X-SHOT  Максимальная атака;2799 RUB;1799 RUB;https://www.detmir.ru/product/index/id/3001393/
631451;Бластер Nerf Mega Циклон-шок (A9353);3799 RUB;2799 RUB;https://www.detmir.ru/product/index/id/631451/
3448026;Пушка водная Abero YS0338876;339 RUB;199 RUB;https://www.detmir.ru/product/index/id/3448026/
3115767;Игрушка Global Bros Пистолет 1917F;999 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3115767/
3448021;Пистолет водный Abero YS064915;69 RUB;49 RUB;https://www.detmir.ru/product/index/id/3448021/
3115770;Игрушка Global Bros Пистолет 34590;999 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3115770/
3001389;Набор для стрельбы X-SHOT  Двойной микро;899 RUB;599 RUB;https://www.detmir.ru/product/index/id/3001389/
3657480;Набор игровой Paw Patrol Кино Гончик 6061913;2499 RUB;1499 RUB;https://www.detmir.ru/product/index/id/3657480/
3294761;Набор игровой Nerf Мега Мотострайк E6474EU4;6499 RUB;4499 RUB;https://www.detmir.ru/product/index/id/3294761/
2510231;Ковбойская винтовка Gonher сталь 63 см;1899 RUB;Отсутствует;https://www.detmir.ru/product/index/id/2510231/
3483573;Набор игровой Hasbro (Nerf) Стрелы Элит 50шт E9484EU4;1299 RUB;928 RUB;https://www.detmir.ru/product/index/id/3483573/
3294505;Набор игровой Nerf Ультра Two E79223R0;3999 RUB;2399 RUB;https://www.detmir.ru/product/index/id/3294505/
3187770;Набор для стрельбы Global Bros SpaceWeapon Плазмотрон 59007;349 RUB;249 RUB;https://www.detmir.ru/product/index/id/3187770/
3465244;Бластер FUNGUN 6369;2299 RUB;1599 RUB;https://www.detmir.ru/product/index/id/3465244/
3115763;Игрушка Global Bros Пистолет 999S-8;499 RUB;289 RUB;https://www.detmir.ru/product/index/id/3115763/
3465249;Набор стрел FUNGUN 50 шт 6307-50;699 RUB;519 RUB;https://www.detmir.ru/product/index/id/3465249/
2405901;Набор полицейского Gonher для стрельбы (звук);2199 RUB;Отсутствует;https://www.detmir.ru/product/index/id/2405901/
1299711;Бластер Nerf Mega Берсеркер B1269EU4;5799 RUB;4368 RUB;https://www.detmir.ru/product/index/id/1299711/
3252328;Набор X-SHOT  Ярость 4 36377;1499 RUB;999 RUB;https://www.detmir.ru/product/index/id/3252328/
3252332;Набор X-SHOT  Комбо Турбо огонь +Ярость 4 микро 36345;5499 RUB;3999 RUB;https://www.detmir.ru/product/index/id/3252332/
2486561;Автомат Gonher черный 48 см;3799 RUB;2779 RUB;https://www.detmir.ru/product/index/id/2486561/
3755346;Набор игровой Nerf Элит 2.0 Флип 8 F2549EU4;3399 RUB;2649 RUB;https://www.detmir.ru/product/index/id/3755346/
3612591;Набор X-SHOT  Xcess TK-12 Double Pack 36438;5299 RUB;2999 RUB;https://www.detmir.ru/product/index/id/3612591/
4483426;Набор игровой Nerf Фортнайт Флэйр F3368EU4;2299 RUB;2085 RUB;https://www.detmir.ru/product/index/id/4483426/
37281;Ковбойская винтовка Gonher на 8 пистонов;2199 RUB;1569 RUB;https://www.detmir.ru/product/index/id/37281/
3465240;Бластер FUNGUN 6329;1199 RUB;899 RUB;https://www.detmir.ru/product/index/id/3465240/
3251739;Игрушка Нордпласт Пушка Гаубица 354/2;1389 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3251739/
3483571;Набор игровой Hasbro (Nerf) Стрелы Элит 20шт F0040EU4;599 RUB;449 RUB;https://www.detmir.ru/product/index/id/3483571/
3228302;Набор игровой Nerf Райвл Нокаут Красный E6218121;1399 RUB;1149 RUB;https://www.detmir.ru/product/index/id/3228302/
361981;Стрелы для бластера Nerf Мега 10шт A4368U61;899 RUB;Отсутствует;https://www.detmir.ru/product/index/id/361981/
3011435;Меч Global Bros 65 см;199 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3011435/
1951811;Пистоны Sohni-Wicke 12-зарядные 192 шт;499 RUB;Отсутствует;https://www.detmir.ru/product/index/id/1951811/
4389736;Игровой набор Mioshi Стража: Автомат М71 71 см;3119 RUB;1277 RUB;https://www.detmir.ru/product/index/id/4389736/
3187774;Набор для стрельбы Global Bros Space Weapon Гелиопушка 590009;1199 RUB;899 RUB;https://www.detmir.ru/product/index/id/3187774/
3019207;Набор Gonher Секретный агент;3999 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3019207/
4611180;Водное оружие 1TOY Аквамания «Пожарная команда»;824 RUB;296 RUB;https://www.detmir.ru/product/index/id/4611180/
4756578;Водное оружие с помпой Bondibon Динозавры с рюкзаком резервуаром 2000 мл стрельба 6-8 метров серия Наше Лето;1284 RUB;877 RUB;https://www.detmir.ru/product/index/id/4756578/
3252334;Набор X-SHOT  Quick Slide 36401;1899 RUB;999 RUB;https://www.detmir.ru/product/index/id/3252334/
3001388;Набор для стрельбы X-SHOT  TEK3;699 RUB;499 RUB;https://www.detmir.ru/product/index/id/3001388/
4658419;Игровой Набор 1TOY Арбалет с ИК прицелом со стрелами в колчане и мишень;2475 RUB;1658 RUB;https://www.detmir.ru/product/index/id/4658419/
3011205;Набор дополнительных дротиков X-SHOT  36 шт;499 RUB;399 RUB;https://www.detmir.ru/product/index/id/3011205/
3228303;Набор игровой Nerf Райвл Нокаут Синий E6594121;1399 RUB;1149 RUB;https://www.detmir.ru/product/index/id/3228303/
3252335;Набор X-SHOT  Ураган 36440;2499 RUB;1899 RUB;https://www.detmir.ru/product/index/id/3252335/
3019227;Винтовка Gonher Ковбойская 8 пистонов 93/0;3299 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3019227/
3472355;Набор ЯиГрушка Лук +2стрелы 16715ЯиГ;1699 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3472355/
3228309;Набор игровой Nerf Фортнайт ДиДжи E7521EU4;3989 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3228309/
3152290;Пистоны Gonher 96 шт 8 зарядов 96/08;299 RUB;99 RUB;https://www.detmir.ru/product/index/id/3152290/
4538910;Игрушечный автомат VozWooden АК-47 Скоростной Зверь CS GO резинкострел деревянный;5880 RUB;2940 RUB;https://www.detmir.ru/product/index/id/4538910/
2551731;Бластер Nerf Elite Disruptor (B9837EU4);1449 RUB;1199 RUB;https://www.detmir.ru/product/index/id/2551731/
2762671;Рогатка ЯиГрушка из бука с 3-мя шариками;849 RUB;Отсутствует;https://www.detmir.ru/product/index/id/2762671/
3228301;Набор игровой Hasbro Мега Талон E6189EU4;1699 RUB;1499 RUB;https://www.detmir.ru/product/index/id/3228301/
3472353;Меч ЯиГрушка в ножнах 16713ЯиГ;1899 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3472353/
3612594;Набор X-SHOT  Kickback Golden 36479;1299 RUB;999 RUB;https://www.detmir.ru/product/index/id/3612594/
2510241;Мини винтовка Gonher черная 38 см;2699 RUB;1859 RUB;https://www.detmir.ru/product/index/id/2510241/
4479863;Игровой набор Brilliant Два бластера и механический жук синий;8389 RUB;2348 RUB;https://www.detmir.ru/product/index/id/4479863/
4297823;Пулемет Игроленд с ручным и автоматическим управлением;9999 RUB;5234 RUB;https://www.detmir.ru/product/index/id/4297823/
3465250;Набор стрел FUNGUN 30шт 6307-30;499 RUB;399 RUB;https://www.detmir.ru/product/index/id/3465250/
3414702;Бластер D-Dart 11480;3999 RUB;1999 RUB;https://www.detmir.ru/product/index/id/3414702/
3472350;Катана ЯиГрушка 16709ЯиГ;899 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3472350/
4538886;Игрушечный пистолет VozWooden USP-S Скоростной Зверь CS GO резинкострел деревянный;3080 RUB;1540 RUB;https://www.detmir.ru/product/index/id/4538886/
3228298;Набор игровой Nerf Элит Шеллстрайк DS6 E6170EU4;1799 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3228298/
43821;Полицейское ружье Gonher без пистонов со звуковыми эффектами;2799 RUB;2109 RUB;https://www.detmir.ru/product/index/id/43821/
3343055;Набор игровой Hape Четырехступенчатый космический корабль E3021_HP;16457 RUB;13330 RUB;https://www.detmir.ru/product/index/id/3343055/
4817202;Игрушка Винтовка Sohni-Wicke Dakota 0490-07F;1669 RUB;Отсутствует;https://www.detmir.ru/product/index/id/4817202/
3454108;Перчатка-бластер Glove Blaster Космический десант 10пуль MD81002RC;1299 RUB;999 RUB;https://www.detmir.ru/product/index/id/3454108/
3657479;Набор игровой Paw Patrol Кино Маршал 6061914;3499 RUB;1399 RUB;https://www.detmir.ru/product/index/id/3657479/
3019208;Набор Gonher Полицейский;4499 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3019208/
4539055;Снайперская винтовка VozWooden AWP Нео-Нуар CS GO деревянный резинкострел;9880 RUB;4940 RUB;https://www.detmir.ru/product/index/id/4539055/
3293675;Пистоны Gonher 12 выстрелов 96/12;199 RUB;119 RUB;https://www.detmir.ru/product/index/id/3293675/
4483420;Бластер Nerf Райвл Судьба F3955121;2199 RUB;1793 RUB;https://www.detmir.ru/product/index/id/4483420/
3137460;Винтовка Gonher Ковбойская на 8 пистонов 99/0;2499 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3137460/
4538874;Нож-керамбит VozWooden Скретч Standoff 2 деревянный;1140 RUB;570 RUB;https://www.detmir.ru/product/index/id/4538874/
2486551;Штурмовая винтовка Gonher черная 64 см;2499 RUB;Отсутствует;https://www.detmir.ru/product/index/id/2486551/
4538905;Нож VozWooden Кунай Пойзон Стандофф 2 деревянный;1340 RUB;670 RUB;https://www.detmir.ru/product/index/id/4538905/
3810407;Игровой набор Disney Лазерный бой Disney;14909 RUB;4470 RUB;https://www.detmir.ru/product/index/id/3810407/
4483419;Бластер Nerf Райвл Видение F3959121;3569 RUB;2870 RUB;https://www.detmir.ru/product/index/id/4483419/
4107959;Пистоны Sohni-Wicke 8-зарядные 0234;199 RUB;Отсутствует;https://www.detmir.ru/product/index/id/4107959/
4538907;Нож VozWooden флип кнайф Драгон гласс Стандофф 2 деревянный складной;1340 RUB;670 RUB;https://www.detmir.ru/product/index/id/4538907/
4055911;Шарики X-Treme Shooter для бластера Нерф Райвал;1500 RUB;690 RUB;https://www.detmir.ru/product/index/id/4055911/
3612595;Набор X-SHOT  Dino Attack Extinct 4870;1299 RUB;799 RUB;https://www.detmir.ru/product/index/id/3612595/
3019214;Пистолет Gonher Полицейский 8 пистонов 3124/0;1199 RUB;829 RUB;https://www.detmir.ru/product/index/id/3019214/
4539057;Снайперская винтовка VozWooden AWP Скретч Стандофф 2 деревянный резинкострел AWM;9880 RUB;4940 RUB;https://www.detmir.ru/product/index/id/4539057/
3465242;Бластер FUNGUN 6358-1;1599 RUB;1199 RUB;https://www.detmir.ru/product/index/id/3465242/
3976780;Волшебная палочка-фонарик Harry Potter Гарри Поттер 35 см Harry Potter;6299 RUB;4759 RUB;https://www.detmir.ru/product/index/id/3976780/
3083789;Бластер водяной Nerf Super Soaker Сплэш E0021EU4;1599 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3083789/
3019212;Пистолет Gonher Полицейский на 8 пистонов 3125;999 RUB;769 RUB;https://www.detmir.ru/product/index/id/3019212/
4389339;Игрушка Mioshi автомат Стража: М67 67 см;2039 RUB;1182 RUB;https://www.detmir.ru/product/index/id/4389339/
4538912;Игрушечный автомат VozWooden АК-47 Некромансер Стандофф 2 резинкострел деревянный АКР;5880 RUB;2940 RUB;https://www.detmir.ru/product/index/id/4538912/
4002488;Игрушечное оружие 1 TOY Street Battle 2в1 водное с мягкими шариками 1TOY;1200 RUB;480 RUB;https://www.detmir.ru/product/index/id/4002488/
2486541;Винтовка Gonher с механическим звуком(пластм);1099 RUB;799 RUB;https://www.detmir.ru/product/index/id/2486541/
940;Полицейский пистолет Gonher со звуковым эффектом;1299 RUB;Отсутствует;https://www.detmir.ru/product/index/id/940/
1951801;Пистоны Sohni-Wicke 8-зарядные  192 шт;499 RUB;Отсутствует;https://www.detmir.ru/product/index/id/1951801/
1006;Полицейский пистолет Gonher Астра;1149 RUB;Отсутствует;https://www.detmir.ru/product/index/id/1006/
3454109;Перчатка-бластер Glove Blaster Пришелец 10пуль MD81002RB;1299 RUB;899 RUB;https://www.detmir.ru/product/index/id/3454109/
440211;Стрелы для бластера Nerf Зомби 30шт A4570EU6;1149 RUB;599 RUB;https://www.detmir.ru/product/index/id/440211/
3465239;Бластер FUNGUN 6353-1;899 RUB;549 RUB;https://www.detmir.ru/product/index/id/3465239/
939;Револьвер Gonher Кобра-33;999 RUB;689 RUB;https://www.detmir.ru/product/index/id/939/
4750476;Водный пистолет Bondibon Бластер Телескопический синего цвета серия Наше Лето;1060 RUB;742 RUB;https://www.detmir.ru/product/index/id/4750476/
3769828;Игровой набор S+S Оружие / водный пистолет-наладонник S+S;993 RUB;635 RUB;https://www.detmir.ru/product/index/id/3769828/
3596710;Игрушка Sohni-Wicke Винтовка utah rifle 496;1479 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3596710/
2621861;Полицейский пистолет Gonher 19.5 см;1199 RUB;Отсутствует;https://www.detmir.ru/product/index/id/2621861/
3343049;Набор игровой Hape Пожарная станция E3023_HP;16457 RUB;13330 RUB;https://www.detmir.ru/product/index/id/3343049/
4538908;Игрушечный автомат VozWooden АК-47 Неоновый гонщик CS GO резинкострел деревянный;5880 RUB;2940 RUB;https://www.detmir.ru/product/index/id/4538908/
4774337;Водный пистолет Игроленд Пулемет 46 см;999 RUB;889 RUB;https://www.detmir.ru/product/index/id/4774337/
478201;Винтовка Sohni-Wicke Dakota 100-зарядная Rifle 64 см;1199 RUB;Отсутствует;https://www.detmir.ru/product/index/id/478201/
3294503;Набор игровой Nerf Ультра стрелы 20шт E6600EU6;999 RUB;299 RUB;https://www.detmir.ru/product/index/id/3294503/
4658510;Бластер детский FAIRYMARY Мега пистолет с мягкими патронами;2499 RUB;1499 RUB;https://www.detmir.ru/product/index/id/4658510/
2405921;Револьвер ковбоя Gonher сталь 20,5 см;699 RUB;519 RUB;https://www.detmir.ru/product/index/id/2405921/
4664429;Игрушечный автомат Go-Wood АК-47 версия 1.6 Скоростной Зверь деревянный резинкострел;3580 RUB;1790 RUB;https://www.detmir.ru/product/index/id/4664429/
3846532;Набор игровой BRIO Большой Smart Tech Sound с возможностью записи звука Brio;23248 RUB;12875 RUB;https://www.detmir.ru/product/index/id/3846532/
4756575;Водный пистолет с помпой Bondibon бело-синий серия Наше Лето;898 RUB;628 RUB;https://www.detmir.ru/product/index/id/4756575/
3119420;Набор Трансформеры Фильм 6 с маской E0707G00;4999 RUB;2999 RUB;https://www.detmir.ru/product/index/id/3119420/
2405941;Револьвер Gonher сталь 10 см;499 RUB;299 RUB;https://www.detmir.ru/product/index/id/2405941/
4731843;Водное оружие 1TOY Аквамания Бластер;1329 RUB;531 RUB;https://www.detmir.ru/product/index/id/4731843/
933;Винтовка Gonher M-16 черная;3599 RUB;Отсутствует;https://www.detmir.ru/product/index/id/933/
3901803;Груша для бокса X-Match 50 см;1559 RUB;1235 RUB;https://www.detmir.ru/product/index/id/3901803/
4538744;Игрушечный пистолет VozWooden USP-S Азимов CS GO резинкострел деревянный;3080 RUB;1540 RUB;https://www.detmir.ru/product/index/id/4538744/
3472354;Меч ЯиГрушка прямой 16714ЯиГ;849 RUB;730 RUB;https://www.detmir.ru/product/index/id/3472354/
3021853;Стрелы Nerf Зомби 12шт B3861EU4;599 RUB;449 RUB;https://www.detmir.ru/product/index/id/3021853/
4153865;Патроны игрушечные X-Treme Shooter светящиеся пули Элит для пистолета Nerf 100 шт;1818 RUB;918 RUB;https://www.detmir.ru/product/index/id/4153865/
3251719;Бластер Nerf Райвл Раундхаус E6638RS0;4199 RUB;2999 RUB;https://www.detmir.ru/product/index/id/3251719/
3019230;Винтовка Gonher с механическим звуком;899 RUB;669 RUB;https://www.detmir.ru/product/index/id/3019230/
3718005;Водный пистолет BONDIBON с помпой оранжевый серия Наше лето Bondibon;401 RUB;280 RUB;https://www.detmir.ru/product/index/id/3718005/
3415058;Оружие Армия России Резинкострел ППШ (окрашенный) из дерева AR-P010;3738 RUB;2990 RUB;https://www.detmir.ru/product/index/id/3415058/
3019213;Пистолет Gonher Полицейский 124/6;999 RUB;689 RUB;https://www.detmir.ru/product/index/id/3019213/
4538887;Игрушечный пистолет VozWooden USP-S Kill Confirmed CS GO резинкострел деревянный;3080 RUB;1506 RUB;https://www.detmir.ru/product/index/id/4538887/
2612461;Полицейский пистолет Gonher 25 см звук;1299 RUB;939 RUB;https://www.detmir.ru/product/index/id/2612461/
3472347;Арбалет ЯиГрушка со стрелой 16707ЯиГ;1699 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3472347/
4664424;Игрушечный автомат Go-Wood АК-47 версия 1.6 Азимов деревянный резинкострел;3580 RUB;1790 RUB;https://www.detmir.ru/product/index/id/4664424/
4424340;Игровой набор Mioshi Стражник с автобластером 4 предмета;3099 RUB;1029 RUB;https://www.detmir.ru/product/index/id/4424340/
4538899;Нож-бабочка VozWooden Мраморный градиент CS GO деревянный;1140 RUB;570 RUB;https://www.detmir.ru/product/index/id/4538899/
