id;title;price;promo_price;url
3931441;Внедорожник Bruder Ram спасательный с фигуркой доской и звуковым модулем 02-506;10002 RUB;6005 RUB;https://www.detmir.ru/product/index/id/3931441/
3507419;Машинка Hot Wheels Монстр-трак с заводным механизмом в непрозрачной упаковке (Сюрприз) GPB72;449 RUB;299 RUB;https://www.detmir.ru/product/index/id/3507419/
4334538;Трактор Полесье Belarus с прицепом 91321;989 RUB;849 RUB;https://www.detmir.ru/product/index/id/4334538/
3931445;Фургон Bruder Mercedes Benz Sprinter Dhl с фигуркой 02-671;8346 RUB;6999 RUB;https://www.detmir.ru/product/index/id/3931445/
3020790;Машина Zebratoys Джип;899 RUB;599 RUB;https://www.detmir.ru/product/index/id/3020790/
3176684;Бетономешалка Driven микро WH1014Z;1599 RUB;1129 RUB;https://www.detmir.ru/product/index/id/3176684/
3201185;Машина Dickie Стремительная акула моторизированная 3765005;3999 RUB;2799 RUB;https://www.detmir.ru/product/index/id/3201185/
3200836;Самосвал Bruder Mercedes-Benz с мини погрузчиком 03-750;25999 RUB;19999 RUB;https://www.detmir.ru/product/index/id/3200836/
3193549;Машина Hot Wheels Turbo Tuning Красная 51170;1399 RUB;999 RUB;https://www.detmir.ru/product/index/id/3193549/
3030608;Набор New Bright Строительная техника 1333;3999 RUB;2999 RUB;https://www.detmir.ru/product/index/id/3030608/
3153455;Танк Global Bros YS176676;199 RUB;129 RUB;https://www.detmir.ru/product/index/id/3153455/
3226750;Конструктор LEGO Speed Champions Lamborghini Urus ST-X Lamborghini Huracan Super Trofeo EVO 76899;6589 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3226750/
3682483;Машина Bruder Харвестер с бревном 02-135;10788 RUB;5741 RUB;https://www.detmir.ru/product/index/id/3682483/
3269246;Машинка Mobicaro Slam Power Полиция A2244-3;799 RUB;599 RUB;https://www.detmir.ru/product/index/id/3269246/
2690361;Мини-погрузчик Bruder SCHAEFFER 2034;2202 RUB;1435 RUB;https://www.detmir.ru/product/index/id/2690361/
